season,team,lg,salary,player_id,normalized salary,salary_cap,2022 salary
2017,CHI,NBA,425000,hunterj01,0.004514408931094186,94143000,112368348.0
2018,HOU,NBA,0,hunterj01,0.0,99093000,115455294.0
2019,BOS,NBA,0,hunterj01,0.0,101869000,116573245.0
2002,ORL,NBA,1244880,huntest01,0.029291294117647058,42500000,69132284.0
2003,ORL,NBA,1338240,huntest01,0.033230860917285394,40271000,64048956.0
2004,ORL,NBA,1431600,huntest01,0.03265510948905109,43840000,67907202.0
2005,CLE,NBA,1000000,huntest01,0.02279462046956918,43870000,65719039.0
2005,PHX,NBA,720046,huntest01,0.01641317529063141,43870000,65719039.0
2006,PHI,NBA,2800000,huntest01,0.05656565656565657,49500000,71839551.0
2007,PHI,NBA,3024000,huntest01,0.056911640161851886,53135000,74973988.0
2008,DEN,NBA,3248000,huntest01,0.05838576307747618,55630000,75594893.0
2009,DEN,NBA,3862600,huntest01,0.06582481254260396,58680000,80023973.0
2010,MEM,NBA,3696000,huntest01,0.06405545927209705,57700000,77414680.0
2016,SAC,NBA,35000,huntevi01,0.0005,70000000,85323721.0
2018,MEM,NBA,0,huntevi01,0.0,99093000,115455294.0
2022,NOP,NBA,53176,huntfe01,0.0004730371661892647,112414000,112414000.0
2022,NYK,NBA,0,huntfe01,0.0,112414000,112414000.0
1994,SAC,NBA,1616000,hurlebo01,0.10649093904448105,15175000,29954782.0
1995,SAC,NBA,2100000,hurlebo01,0.13154597845151592,15964000,30651995.0
1996,SAC,NBA,2584000,hurlebo01,0.11234782608695652,23000000,42906004.0
1997,SAC,NBA,3068000,hurlebo01,0.12592866231580677,24363000,44402880.0
1998,SAC,NBA,3552000,hurlebo01,0.1320446096654275,26900000,48285994.0
1999,MEM,NBA,4030000,hurlebo01,0.13433333333333333,30000000,52688773.0
1986,GSW,NBA,90000,hustoge01,0.021261516654854713,4233000,11298280.0
2019,CHI,NBA,1991520,hutchch01,0.01954981397677409,101869000,116573245.0
2020,CHI,NBA,2332320,hutchch01,0.02136998350742166,109140000,123384194.0
2021,WAS,NBA,2443440,hutchch01,0.022388125343595383,109140000,117838496.0
2022,SAS,NBA,4019459,hutchch01,0.035755857811304644,112414000,112414000.0
2022,PHX,NBA,0,hutchch01,0.0,112414000,112414000.0
2022,DEN,NBA,2096880,hylanbo01,0.01865319266283559,112414000,112414000.0
1985,PHI,NBA,100000,iavarma01,0.027777777777777776,3600000,9793069.0
1986,SAS,NBA,120000,iavarma01,0.028348688873139617,4233000,11298280.0
1988,UTA,NBA,175000,iavarma01,0.028390655418559375,6164000,15248702.0
1989,UTA,NBA,325000,iavarma01,0.044939159292035395,7232000,17069461.0
2010,OKC,NBA,1120200,ibakase01,0.01941421143847487,57700000,77414680.0
2011,OKC,NBA,1204200,ibakase01,0.02074633037006409,58044000,75491545.0
2012,OKC,NBA,1288200,ibakase01,0.022193508372958446,58044000,73970553.0
2013,OKC,NBA,2253062,ibakase01,0.03881644958996623,58044000,72903264.0
2014,OKC,NBA,12250000,ibakase01,0.20876293052028835,58679000,72519787.0
2015,OKC,NBA,12350000,ibakase01,0.195829699516372,63065000,77841847.0
2016,OKC,NBA,12350000,ibakase01,0.17642857142857143,70000000,85323721.0
2017,TOR,NBA,12250000,ibakase01,0.13012119860212656,94143000,112368348.0
2018,TOR,NBA,20061729,ibakase01,0.20245354364082227,99093000,115455294.0
2019,TOR,NBA,21666667,ibakase01,0.21269146649127801,101869000,116573245.0
2020,TOR,NBA,23271604,ibakase01,0.21322708447865127,109140000,123384194.0
2021,LAC,NBA,9258000,ibakase01,0.08482682792743265,109140000,117838496.0
2022,MIL,NBA,9720900,ibakase01,0.08647410464888715,112414000,112414000.0
2005,PHI,NBA,1914480,iguodan01,0.04363984499658081,43870000,65719039.0
2006,PHI,NBA,2058000,iguodan01,0.04157575757575758,49500000,71839551.0
2007,PHI,NBA,2201640,iguodan01,0.041434835795614945,53135000,74973988.0
2008,PHI,NBA,2804889,iguodan01,0.050420438612259574,55630000,75594893.0
2009,PHI,NBA,11300000,iguodan01,0.19256987048398091,58680000,80023973.0
2010,PHI,NBA,12200000,iguodan01,0.21143847487001732,57700000,77414680.0
2011,PHI,NBA,12345250,iguodan01,0.2126877885741851,58044000,75491545.0
2012,PHI,NBA,13531750,iguodan01,0.23312917786506787,58044000,73970553.0
2013,DEN,NBA,14968250,iguodan01,0.2578776445455172,58044000,72903264.0
2014,GSW,NBA,12868632,iguodan01,0.21930557780466606,58679000,72519787.0
2015,GSW,NBA,12289544,iguodan01,0.19487106953143582,63065000,77841847.0
2016,GSW,NBA,11710456,iguodan01,0.16729222857142856,70000000,85323721.0
2017,GSW,NBA,11131368,iguodan01,0.1182389343870495,94143000,112368348.0
2018,GSW,NBA,14814815,iguodan01,0.14950415266466854,99093000,115455294.0
2019,GSW,NBA,16000000,iguodan01,0.15706446514641353,101869000,116573245.0
2020,MIA,NBA,17185185,iguodan01,0.15746000549752612,109140000,123384194.0
2021,MIA,NBA,15000000,iguodan01,0.13743815283122596,109140000,117838496.0
2022,GSW,NBA,2641691,iguodan01,0.023499661963812337,112414000,112414000.0
1997,CLE,NBA,720000,ilgauzy01,0.029553010712966385,24363000,44402880.0
1998,CLE,NBA,828000,ilgauzy01,0.030780669144981412,26900000,48285994.0
2000,CLE,NBA,9000000,ilgauzy01,0.2647058823529412,34000000,57763864.0
2001,CLE,NBA,10130000,ilgauzy01,0.2853521126760563,35500000,58657395.0
2002,CLE,NBA,11250000,ilgauzy01,0.2647058823529412,42500000,69132284.0
2003,CLE,NBA,12375000,ilgauzy01,0.30729308931985794,40271000,64048956.0
2004,CLE,NBA,13500000,ilgauzy01,0.3079379562043796,43840000,67907202.0
2005,CLE,NBA,14625000,ilgauzy01,0.33337132436744926,43870000,65719039.0
2006,CLE,NBA,8740000,ilgauzy01,0.17656565656565656,49500000,71839551.0
2007,CLE,NBA,9442697,ilgauzy01,0.1777114331419968,53135000,74973988.0
2008,CLE,NBA,10142156,ilgauzy01,0.18231450656120798,55630000,75594893.0
2009,CLE,NBA,10841615,ilgauzy01,0.1847582651670075,58680000,80023973.0
2010,WAS,NBA,11541074,ilgauzy01,0.20001861351819758,57700000,77414680.0
2011,MIA,NBA,1352181,ilgauzy01,0.02329579284680587,58044000,75491545.0
2007,BKN,NBA,800000,ilicmi01,0.015055989460807377,53135000,74973988.0
2008,NOP,NBA,864000,ilicmi01,0.015531188207801546,55630000,75594893.0
2006,MIL,NBA,398762,ilyaser01,0.00805579797979798,49500000,71839551.0
2007,MIL,NBA,664209,ilyaser01,0.01250040462971676,53135000,74973988.0
2010,MIL,NBA,2100000,ilyaser01,0.036395147313691506,57700000,77414680.0
2011,MIL,NBA,2320500,ilyaser01,0.03997829232995658,58044000,75491545.0
2012,MIL,NBA,2541000,ilyaser01,0.04377713458755427,58044000,73970553.0
2013,MIL,NBA,7900000,ilyaser01,0.13610364551030252,58044000,72903264.0
2014,MIL,NBA,7900000,ilyaser01,0.13463078784573698,58679000,72519787.0
2015,DET,NBA,7900000,ilyaser01,0.12526758106715294,63065000,77841847.0
2016,ORL,NBA,7900000,ilyaser01,0.11285714285714285,70000000,85323721.0
2017,ATL,NBA,8400000,ilyaser01,0.08922596475574392,94143000,112368348.0
2018,ATL,NBA,5434282,ilyaser01,0.05484022080268031,99093000,115455294.0
2018,PHI,NBA,357454,ilyaser01,0.0036072578285045362,99093000,115455294.0
2019,MIL,NBA,7000000,ilyaser01,0.06871570350155592,101869000,116573245.0
2020,MIL,NBA,7000000,ilyaser01,0.06413780465457211,109140000,123384194.0
2021,UTA,NBA,754783,ilyaser01,0.0069157320872274145,109140000,117838496.0
2022,CHI,NBA,151821,ilyaser01,0.0013505524222961554,112414000,112414000.0
2015,UTA,NBA,507336,inglejo01,0.0080446523428209,63065000,77841847.0
2016,UTA,NBA,2250000,inglejo01,0.03214285714285714,70000000,85323721.0
2017,UTA,NBA,2250000,inglejo01,0.023899811988145694,94143000,112368348.0
2018,UTA,NBA,14136364,inglejo01,0.14265754392338512,99093000,115455294.0
2019,UTA,NBA,13045455,inglejo01,0.12806108826041288,101869000,116573245.0
2020,UTA,NBA,11207387,inglejo01,0.102688171156313,109140000,123384194.0
2021,UTA,NBA,10863637,inglejo01,0.0995385468205974,109140000,117838496.0
2022,POR,NBA,12436364,inglejo01,0.1106300282882915,112414000,112414000.0
2015,MIL,NBA,820000,inglida01,0.01300245778165385,63065000,77841847.0
2016,MIL,NBA,855000,inglida01,0.012214285714285714,70000000,85323721.0
2018,LAL,NBA,13824,ingraan01,0.00013950531319063909,99093000,115455294.0
2019,LAL,NBA,76236,ingraan01,0.0007483729103063739,101869000,116573245.0
2017,LAL,NBA,5281680,ingrabr01,0.056102737325133045,94143000,112368348.0
2018,LAL,NBA,5519400,ingrabr01,0.055699191668432686,99093000,115455294.0
2019,LAL,NBA,5757120,ingrabr01,0.05651493584898252,101869000,116573245.0
2020,NOP,NBA,7265485,ingrabr01,0.06657032252153197,109140000,123384194.0
2021,NOP,NBA,27285000,ingrabr01,0.25,109140000,117838496.0
2022,NOP,NBA,29467800,ingrabr01,0.26213638870603306,112414000,112414000.0
1991,WAS,NBA,375000,irvinby01,0.03158958807177154,11871000,25499592.0
2012,CLE,NBA,5144280,irvinky01,0.08862724829439736,58044000,73970553.0
2013,CLE,NBA,5530080,irvinky01,0.09527393012197644,58044000,72903264.0
2014,CLE,NBA,5607240,irvinky01,0.09555786567596584,58679000,72519787.0
2015,CLE,NBA,7070730,irvinky01,0.11211813208594308,63065000,77841847.0
2016,CLE,NBA,14746000,irvinky01,0.21065714285714285,70000000,85323721.0
2017,CLE,NBA,17638063,irvinky01,0.1873539509044751,94143000,112368348.0
2018,BOS,NBA,18868625,irvinky01,0.1904132986184695,99093000,115455294.0
2019,BOS,NBA,20099189,irvinky01,0.1973042731351049,101869000,116573245.0
2020,BKN,NBA,31742000,irvinky01,0.29083745647791825,109140000,123384194.0
2021,BKN,NBA,33460350,irvinky01,0.3065819131390874,109140000,117838496.0
2022,BKN,NBA,34916200,irvinky01,0.31060366146565377,112414000,112414000.0
2018,ORL,NBA,4186320,isaacjo01,0.04224637461778329,99093000,115455294.0
2019,ORL,NBA,4969080,isaacjo01,0.04877911827935878,101869000,116573245.0
2020,ORL,NBA,5806440,isaacjo01,0.053201759208356236,109140000,123384194.0
2021,ORL,NBA,7362566,isaacjo01,0.0674598314091992,109140000,117838496.0
2022,ORL,NBA,17400000,isaacjo01,0.15478499119326775,112414000,112414000.0
1985,DEN,NBA,614000,isselda01,0.17055555555555554,3600000,9793069.0
1992,DAL,NBA,185000,iuzzomi01,0.0148,12500000,26061180.0
1993,DAL,NBA,241000,iuzzomi01,0.017214285714285713,14000000,28354756.0
1995,ORL,NBA,97500,iuzzomi01,0.0061074918566775245,15964000,30651995.0
1997,PHI,NBA,2267000,iversal01,0.09305093789763165,24363000,44402880.0
1998,PHI,NBA,3128640,iversal01,0.11630631970260223,26900000,48285994.0
1999,PHI,NBA,3537000,iversal01,0.1179,30000000,52688773.0
2000,PHI,NBA,9000000,iversal01,0.2647058823529412,34000000,57763864.0
2001,PHI,NBA,10130000,iversal01,0.2853521126760563,35500000,58657395.0
2002,PHI,NBA,11250000,iversal01,0.2647058823529412,42500000,69132284.0
2003,PHI,NBA,12375000,iversal01,0.30729308931985794,40271000,64048956.0
2004,PHI,NBA,13500000,iversal01,0.3079379562043796,43840000,67907202.0
2005,PHI,NBA,14625000,iversal01,0.33337132436744926,43870000,65719039.0
2006,PHI,NBA,16453125,iversal01,0.33238636363636365,49500000,71839551.0
2007,DEN,NBA,17184375,iversal01,0.3234097111132022,53135000,74973988.0
2008,DEN,NBA,19012500,iversal01,0.341767032176883,55630000,75594893.0
2009,DET,NBA,20840625,iversal01,0.35515720858895705,58680000,80023973.0
2010,PHI,NBA,1029794,iversal01,0.01784738301559792,57700000,77414680.0
2010,MEM,NBA,161386,iversal01,0.0027969844020797226,57700000,77414680.0
2005,ATL,NBA,425000,iveyro01,0.009687713699566902,43870000,65719039.0
2006,ATL,NBA,641748,iveyro01,0.01296460606060606,49500000,71839551.0
2007,ATL,NBA,744551,iveyro01,0.014012440011291993,53135000,74973988.0
2008,MIL,NBA,826046,iveyro01,0.014848930433219486,55630000,75594893.0
2009,PHI,NBA,854957,iveyro01,0.014569819359236538,58680000,80023973.0
2010,MIL,NBA,1050000,iveyro01,0.018197573656845753,57700000,77414680.0
2011,OKC,NBA,1200000,iveyro01,0.02067397146991937,58044000,75491545.0
2012,OKC,NBA,1200000,iveyro01,0.02067397146991937,58044000,73970553.0
2013,PHI,NBA,1223166,iveyro01,0.021073082489146164,58044000,72903264.0
2018,ORL,NBA,1050000,iwundwe01,0.010596106687657049,99093000,115455294.0
2019,ORL,NBA,1378242,iwundwe01,0.013529552660770204,101869000,116573245.0
2020,ORL,NBA,1618520,iwundwe01,0.01482975994135972,109140000,123384194.0
2021,NOP,NBA,1678854,iwundwe01,0.015382572842221,109140000,117838496.0
2022,CHA,NBA,1824003,iwundwe01,0.016225763694913443,112414000,112414000.0
2022,ATL,NBA,102831,iwundwe01,0.0009147526108847652,112414000,112414000.0
2006,POR,NBA,1058640,jackja01,0.021386666666666665,49500000,71839551.0
2007,POR,NBA,1137960,jackja01,0.021416392208525453,53135000,74973988.0
2008,POR,NBA,1217400,jackja01,0.021883875606687038,55630000,75594893.0
2009,IND,NBA,2002623,jackja01,0.03412786298568507,58680000,80023973.0
2010,TOR,NBA,4500000,jackja01,0.0779896013864818,57700000,77414680.0
2011,NOP,NBA,4600000,jackja01,0.07925022396802425,58044000,75491545.0
2012,NOP,NBA,5000000,jackja01,0.08614154779133071,58044000,73970553.0
2013,GSW,NBA,5400000,jackja01,0.09303287161463718,58044000,72903264.0
2014,CLE,NBA,6300000,jackja01,0.10736379283900543,58679000,72519787.0
2015,BKN,NBA,6300000,jackja01,0.09989693173709664,63065000,77841847.0
2016,BKN,NBA,6300000,jackja01,0.09,70000000,85323721.0
2017,ATL,NBA,1551659,jackja01,0.016481937053206292,94143000,112368348.0
2017,BKN,NBA,500000,jackja01,0.005311069330699043,94143000,112368348.0
2017,NOP,NBA,91274,jackja01,0.0009695250841804489,94143000,112368348.0
2018,NYK,NBA,1471382,jackja01,0.014848495857426862,99093000,115455294.0
2018,HOU,NBA,4608,jacksaa01,4.6501771063546367e-05,99093000,115455294.0
1998,DEN,NBA,694920,jacksbo01,0.025833457249070633,26900000,48285994.0
1999,MIN,NBA,799200,jacksbo01,0.02664,30000000,52688773.0
2000,MIN,NBA,903360,jacksbo01,0.026569411764705883,34000000,57763864.0
2001,SAC,NBA,2250000,jacksbo01,0.06338028169014084,35500000,58657395.0
2002,SAC,NBA,2475000,jacksbo01,0.05823529411764706,42500000,69132284.0
2003,SAC,NBA,2700000,jacksbo01,0.06704576494251446,40271000,64048956.0
2004,SAC,NBA,2925000,jacksbo01,0.0667198905109489,43840000,67907202.0
2005,SAC,NBA,3150000,jacksbo01,0.07180305447914292,43870000,65719039.0
2006,MEM,NBA,3375000,jacksbo01,0.06818181818181818,49500000,71839551.0
2007,NOP,NBA,5259000,jacksbo01,0.0989743107179825,53135000,74973988.0
2008,HOU,NBA,5670000,jacksbo01,0.10192342261369765,55630000,75594893.0
2009,SAC,NBA,6487888,jacksbo01,0.11056387184730743,58680000,80023973.0
2010,CLE,NBA,53834,jacksce01,0.000932998266897747,57700000,77414680.0
2009,CLE,NBA,450000,jacksda01,0.007668711656441718,58680000,80023973.0
2010,CLE,NBA,736420,jacksda01,0.012762911611785095,57700000,77414680.0
2011,SAC,NBA,854389,jacksda01,0.014719678175177452,58044000,75491545.0
2017,BOS,NBA,1450000,jacksde01,0.015402101059027224,94143000,112368348.0
2018,BOS,NBA,92858,jacksde01,0.0009370793093356745,99093000,115455294.0
2018,HOU,NBA,0,jacksde01,0.0,99093000,115455294.0
2018,PHI,NBA,0,jacksde01,0.0,99093000,115455294.0
2019,BOS,NBA,92857,jacksde01,0.0009115334400062826,101869000,116573245.0
2020,BOS,NBA,92857,jacksde01,0.0008508063038299432,109140000,123384194.0
2020,LAL,NBA,18312,jacksde01,0.00016778449697636065,109140000,123384194.0
2021,BOS,NBA,92857,jacksde01,0.0008508063038299432,109140000,117838496.0
2022,BOS,NBA,92857,jacksde01,0.0008260270073122565,112414000,112414000.0
2018,NOP,NBA,815615,jacksfr01,0.008230803386717528,99093000,115455294.0
2019,NOP,NBA,1378242,jacksfr01,0.013529552660770204,101869000,116573245.0
2020,NOP,NBA,1618520,jacksfr01,0.01482975994135972,109140000,123384194.0
2021,OKC,NBA,250000,jacksfr01,0.0022906358805204327,109140000,117838496.0
2021,DET,NBA,0,jacksfr01,0.0,109140000,117838496.0
2022,DET,NBA,3000000,jacksfr01,0.026687067447115128,112414000,112414000.0
2022,IND,NBA,2451120,jacksis01,0.021804401586990943,112414000,112414000.0
1993,LAC,NBA,140000,jacksja01,0.01,14000000,28354756.0
1995,PHI,NBA,140350,jacksja01,0.008791656226509646,15964000,30651995.0
1997,WAS,NBA,247500,jacksja01,0.010158847432582194,24363000,44402880.0
1998,SAS,NBA,272250,jacksja01,0.01012081784386617,26900000,48285994.0
2000,SAS,NBA,2483333,jacksja01,0.07303920588235294,34000000,57763864.0
2001,SAS,NBA,1750000,jacksja01,0.04929577464788732,35500000,58657395.0
2002,SAS,NBA,3020834,jacksja01,0.07107844705882353,42500000,69132284.0
2019,MEM,NBA,5915040,jacksja02,0.05806516211997762,101869000,116573245.0
2020,MEM,NBA,6927480,jacksja02,0.06347333699835074,109140000,123384194.0
2021,MEM,NBA,7257360,jacksja02,0.06649587685541507,109140000,117838496.0
2022,MEM,NBA,9180560,jacksja02,0.08166740797409576,112414000,112414000.0
2000,DET,NBA,302875,jacksje01,0.008908088235294117,34000000,57763864.0
2001,PHI,NBA,423500,jacksje01,0.011929577464788732,35500000,58657395.0
2003,TOR,NBA,171932,jacksje01,0.004269374984480147,40271000,64048956.0
2006,CHI,NBA,771123,jacksje01,0.015578242424242425,49500000,71839551.0
2006,MIL,NBA,583944,jacksje01,0.011796848484848485,49500000,71839551.0
1994,DAL,NBA,2000000,jacksji01,0.13179571663920922,15175000,29954782.0
1995,DAL,NBA,2700000,jacksji01,0.1691305437233776,15964000,30651995.0
1996,DAL,NBA,3200000,jacksji01,0.1391304347826087,23000000,42906004.0
1997,DAL,NBA,3900000,jacksji01,0.16007880802856791,24363000,44402880.0
1998,PHI,NBA,4600000,jacksji01,0.17100371747211895,26900000,48285994.0
1999,POR,NBA,1750000,jacksji01,0.058333333333333334,30000000,52688773.0
2000,ATL,NBA,1925000,jacksji01,0.05661764705882353,34000000,57763864.0
2001,ATL,NBA,2330000,jacksji01,0.06563380281690141,35500000,58657395.0
2002,MIA,NBA,789170,jacksji01,0.018568705882352942,42500000,69132284.0
2003,SAC,NBA,791341,jacksji01,0.019650393583471978,40271000,64048956.0
2004,HOU,NBA,2200000,jacksji01,0.05018248175182482,43840000,67907202.0
2005,HOU,NBA,2420000,jacksji01,0.05516298153635742,43870000,65719039.0
2006,PHX,NBA,2640000,jacksji01,0.05333333333333334,49500000,71839551.0
2018,PHX,NBA,5090040,jacksjo02,0.051366292270897035,99093000,115455294.0
2019,PHX,NBA,6041520,jacksjo02,0.059306756716960014,101869000,116573245.0
2020,MEM,NBA,7059480,jacksjo02,0.06468279274326554,109140000,123384194.0
2021,DET,NBA,4767000,jacksjo02,0.0436778449697636,109140000,117838496.0
2022,SAC,NBA,5005350,jacksjo02,0.04452603768213924,112414000,112414000.0
2018,SAC,NBA,2365560,jacksju01,0.023872120129575247,99093000,115455294.0
2019,DAL,NBA,2807880,jacksju01,0.027563635649706975,101869000,116573245.0
2020,DAL,NBA,3280920,jacksju01,0.030061572292468388,109140000,123384194.0
2021,OKC,NBA,5029650,jacksju01,0.04608438702583837,109140000,117838496.0
2021,MIL,NBA,0,jacksju01,0.0,109140000,117838496.0
2022,PHX,NBA,205662,jacksju01,0.0018295052217695304,112414000,112414000.0
2022,BOS,NBA,102831,jacksju01,0.0009147526108847652,112414000,112414000.0
2005,CLE,NBA,1818720,jackslu02,0.041457032140414865,43870000,65719039.0
2006,CLE,NBA,1955160,jackslu02,0.03949818181818182,49500000,71839551.0
2007,BOS,NBA,2091480,jackslu02,0.03936162604686177,53135000,74973988.0
2007,LAC,NBA,40501,jackslu02,0.0007622282864401995,53135000,74973988.0
2008,MIA,NBA,279415,jackslu02,0.0050227395290310985,55630000,75594893.0
1988,NYK,NBA,115100,jacksma01,0.018672939649578196,6164000,15248702.0
1989,NYK,NBA,275000,jacksma01,0.038025442477876106,7232000,17069461.0
1990,NYK,NBA,1100000,jacksma01,0.11222199551112018,9802000,21950887.0
1991,NYK,NBA,1785000,jacksma01,0.15036643922163254,11871000,25499592.0
1992,NYK,NBA,1250000,jacksma01,0.1,12500000,26061180.0
1993,LAC,NBA,1790000,jacksma01,0.12785714285714286,14000000,28354756.0
1994,LAC,NBA,2000000,jacksma01,0.13179571663920922,15175000,29954782.0
1995,IND,NBA,2300000,jacksma01,0.1440741668754698,15964000,30651995.0
1996,IND,NBA,2600000,jacksma01,0.11304347826086956,23000000,42906004.0
1997,DEN,NBA,2900000,jacksma01,0.1190329598161146,24363000,44402880.0
1998,IND,NBA,3200000,jacksma01,0.11895910780669144,26900000,48285994.0
1999,IND,NBA,3600000,jacksma01,0.12,30000000,52688773.0
2000,IND,NBA,4000000,jacksma01,0.11764705882352941,34000000,57763864.0
2001,TOR,NBA,3570000,jacksma01,0.10056338028169014,35500000,58657395.0
2002,NYK,NBA,3860000,jacksma01,0.0908235294117647,42500000,69132284.0
2003,DEN,NBA,3500000,jacksma01,0.08691117677733357,40271000,64048956.0
2003,UTA,NBA,1030000,jacksma01,0.025576717737329592,40271000,64048956.0
2004,DEN,NBA,1500000,jacksma01,0.034215328467153285,43840000,67907202.0
2001,GSW,NBA,316969,jacksma02,0.008928704225352113,35500000,58657395.0
2002,GSW,NBA,3250000,jacksma02,0.07647058823529412,42500000,69132284.0
2003,MIN,NBA,3575000,jacksma02,0.08877355913684785,40271000,64048956.0
2004,PHI,NBA,3900000,jacksma02,0.08895985401459854,43840000,67907202.0
2005,PHI,NBA,4225000,jacksma02,0.0963072714839298,43870000,65719039.0
2006,BKN,NBA,4550000,jacksma02,0.09191919191919191,49500000,71839551.0
2007,NOP,NBA,4875000,jacksma02,0.09174743577679495,53135000,74973988.0
1988,SAC,NBA,115000,jacksmi02,0.018656716417910446,6164000,15248702.0
2015,PHI,NBA,400000,jackspi01,0.0063426623325140725,63065000,77841847.0
2016,PHI,NBA,750000,jackspi01,0.010714285714285714,70000000,85323721.0
2017,DAL,NBA,105498,jackspi01,0.0011206143845001752,94143000,112368348.0
1999,WAS,NBA,287500,jacksra02,0.009583333333333333,30000000,52688773.0
2000,DAL,NBA,115500,jacksra02,0.003397058823529412,34000000,57763864.0
2012,OKC,NBA,1156320,jacksre01,0.019921438908414305,58044000,73970553.0
2013,OKC,NBA,1243080,jacksre01,0.021416167045689476,58044000,72903264.0
2014,OKC,NBA,1260360,jacksre01,0.021478893641677602,58679000,72519787.0
2015,DET,NBA,2204370,jacksre01,0.034953936414810115,63065000,77841847.0
2016,DET,NBA,14000000,jacksre01,0.2,70000000,85323721.0
2017,DET,NBA,14956522,jacksre01,0.158870250576251,94143000,112368348.0
2018,DET,NBA,16000000,jacksre01,0.161464482859536,99093000,115455294.0
2019,DET,NBA,17043478,jacksre01,0.1673077972690416,101869000,116573245.0
2020,DET,NBA,17286956,jacksre01,0.1583924867143119,109140000,123384194.0
2020,LAC,NBA,734025,jacksre01,0.006725536008796042,109140000,123384194.0
2021,LAC,NBA,1620564,jacksre01,0.014848488180318857,109140000,117838496.0
2022,LAC,NBA,10384500,jacksre01,0.09237728396818902,112414000,112414000.0
2001,BKN,NBA,316969,jacksst02,0.008928704225352113,35500000,58657395.0
2002,SAS,NBA,590850,jacksst02,0.01390235294117647,42500000,69132284.0
2003,SAS,NBA,699935,jacksst02,0.017380621290755134,40271000,64048956.0
2004,ATL,NBA,1000000,jacksst02,0.02281021897810219,43840000,67907202.0
2005,IND,NBA,5100000,jacksst02,0.11625256439480283,43870000,65719039.0
2006,IND,NBA,5610000,jacksst02,0.11333333333333333,49500000,71839551.0
2007,GSW,NBA,6120000,jacksst02,0.11517831937517643,53135000,74973988.0
2008,GSW,NBA,6630000,jacksst02,0.11918029840014381,55630000,75594893.0
2009,GSW,NBA,7140000,jacksst02,0.12167689161554192,58680000,80023973.0
2010,CHA,NBA,7650000,jacksst02,0.13258232235701906,57700000,77414680.0
2011,CHA,NBA,8453250,jacksst02,0.14563520777341327,58044000,75491545.0
2012,MIL,NBA,9256500,jacksst02,0.15947384742609055,58044000,73970553.0
2013,SAS,NBA,10059750,jacksst02,0.17331248707876784,58044000,72903264.0
2003,PHX,NBA,941040,jacobca01,0.023367683941297707,40271000,64048956.0
2004,PHX,NBA,1011600,jacobca01,0.023074817518248174,43840000,67907202.0
2005,PHX,NBA,1082160,jacobca01,0.024667426487348987,43870000,65719039.0
2007,HOU,NBA,31250,jacobca01,0.0005881245883127882,53135000,74973988.0
2008,MEM,NBA,826269,jacobca01,0.01485293906165738,55630000,75594893.0
1999,LAL,NBA,559000,jacobsa01,0.01863333333333333,30000000,52688773.0
2000,LAL,NBA,721080,jacobsa01,0.021208235294117646,34000000,57763864.0
2000,GSW,NBA,22647,jacobsa01,0.0006660882352941176,34000000,57763864.0
2001,MIN,NBA,498500,jacobsa01,0.014042253521126761,35500000,58657395.0
2001,LAL,NBA,270000,jacobsa01,0.007605633802816901,35500000,58657395.0
1991,HOU,NBA,650000,jamerda01,0.05475528599107068,11871000,25499592.0
1992,HOU,NBA,840000,jamerda01,0.0672,12500000,26061180.0
1993,HOU,NBA,1034000,jamerda01,0.07385714285714286,14000000,28354756.0
1994,HOU,NBA,780000,jamerda01,0.051400329489291595,15175000,29954782.0
1995,HOU,NBA,104000,jamerda01,0.006514657980456026,15964000,30651995.0
2013,DAL,NBA,473604,jamesbe01,0.00815939632003308,58044000,72903264.0
2014,DAL,NBA,788872,jamesbe01,0.013443855553093952,58679000,72519787.0
2015,DAL,NBA,915243,jamesbe01,0.00913429794656307,63065000,77841847.0
2011,BKN,NBA,1156320,jamesda01,0.019921438908414305,58044000,75491545.0
2012,BKN,NBA,1243080,jamesda01,0.021416167045689476,58044000,73970553.0
2013,BKN,NBA,50258,jamesda01,0.0008658603817793398,58044000,72903264.0
1991,CLE,NBA,75000,jameshe01,0.006317917614354309,11871000,25499592.0
1992,CLE,NBA,477000,jameshe01,0.03816,12500000,26061180.0
1993,CLE,NBA,477000,jameshe01,0.03407142857142857,14000000,28354756.0
1994,LAC,NBA,150000,jameshe01,0.009884678747940691,15175000,29954782.0
1997,ATL,NBA,181100,jameshe01,0.007433403111275294,24363000,44402880.0
1998,CLE,NBA,1000000,jameshe01,0.03717472118959108,26900000,48285994.0
1999,SAC,NBA,287500,jamesje01,0.009583333333333333,30000000,52688773.0
2002,OKC,NBA,465850,jamesje01,0.010961176470588235,42500000,69132284.0
2003,OKC,NBA,4546000,jamesje01,0.11288520275135953,40271000,64048956.0
2004,OKC,NBA,5000600,jamesje01,0.11406478102189781,43840000,67907202.0
2005,OKC,NBA,5455200,jamesje01,0.1243492135855938,43870000,65719039.0
2006,NYK,NBA,5000000,jamesje01,0.10101010101010101,49500000,71839551.0
2007,NYK,NBA,5400000,jamesje01,0.1016279288604498,53135000,74973988.0
2008,NYK,NBA,5800000,jamesje01,0.1042602912097789,55630000,75594893.0
2009,CHI,NBA,6200000,jamesje01,0.1056578050443081,58680000,80023973.0
2010,CHI,NBA,6600000,jamesje01,0.11438474870017332,57700000,77414680.0
