season,team,Pre-Season,Post-Reg_Season,Mean,Median,Min,Max,winner
1982,CHI,1560.6777,1457.0182,1483.3606073170731,1487.66435,1411.0179,1487.66435,LAL
1982,MIL,1636.7354,1643.9835,1638.7584597560976,1637.91625,1594.7905,1637.91625,LAL
1982,GSW,1462.0004,1525.0612,1510.1634524390242,1512.9286499999998,1447.2899,1512.9286499999998,LAL
1982,WSB,1517.28,1576.0204,1523.5542463414633,1520.62715,1466.3672,1520.62715,LAL
1982,NYK,1547.2258,1402.1146,1484.193731707317,1493.213,1402.1146,1493.213,LAL
1982,NJN,1373.6331,1572.4174,1460.0374621951219,1477.4655,1344.5942,1477.4655,LAL
1982,BOS,1645.2517,1685.785,1672.6730378048778,1669.41095,1634.8304,1669.41095,LAL
1982,DEN,1489.6541,1536.2948,1501.5833536585365,1494.7767,1433.9004,1494.7767,LAL
1982,DET,1395.2708,1470.2202,1466.6240658536585,1470.4855499999999,1406.2698,1470.4855499999999,LAL
1982,IND,1510.9453,1416.9331,1484.412980487805,1482.43725,1416.9331,1482.43725,LAL
1982,KCK,1504.647,1418.7257,1418.6889682926828,1412.21835,1355.7865,1412.21835,LAL
1982,LAL,1572.8445,1633.6697,1603.2778951219511,1607.1812,1549.0826,1607.1812,LAL
1982,PHI,1627.1537,1672.3347,1650.40285,1649.6095500000001,1610.1611,1649.6095500000001,LAL
1982,POR,1536.9923,1483.9495,1516.5549158536585,1517.0208,1472.4209,1517.0208,LAL
1982,UTA,1364.0956,1353.3868,1355.5816890243902,1356.96485,1290.8346,1356.96485,LAL
1982,SEA,1445.4963,1564.9807,1557.2219182926829,1577.0898499999998,1438.6334,1577.0898499999998,LAL
1982,ATL,1446.4987,1558.0703,1479.1228487804879,1472.7177499999998,1427.5624,1472.7177499999998,LAL
1982,SDC,1470.9406,1270.8718,1375.8980597560976,1380.1024499999999,1258.6949,1380.1024499999999,LAL
1983,NJN,1538.2678,1575.0483,1570.5605012195122,1577.34165,1507.005,1577.34165,PHI
1983,DEN,1523.7986,1556.8401,1509.1946658536585,1499.1059500000001,1463.5392,1499.1059500000001,PHI
1983,SAS,1499.2092,1612.3881,1553.345556097561,1548.4106000000002,1498.2903,1548.4106000000002,PHI
1983,HOU,1518.1869,1222.8955,1322.8947280487805,1302.0614500000001,1222.8955,1302.0614500000001,PHI
1983,PHO,1539.2705,1632.4132,1582.2857792682928,1586.7699,1518.6254,1586.7699,PHI
1983,PHI,1642.9117,1673.0116,1720.4797426829268,1727.72785,1651.2999,1727.72785,PHI
1983,CHI,1469.0137,1378.4104,1416.6005524390243,1414.7073,1362.3198,1414.7073,PHI
1983,POR,1489.2122,1526.0105,1528.6551195121951,1527.3044,1472.3466,1527.3044,PHI
1983,WSB,1561.6682,1555.1583,1512.0590109756097,1520.3015,1436.2557,1520.3015,PHI
1983,ATL,1534.0356,1508.3575,1506.3013085365853,1504.67685,1463.8948,1504.67685,PHI
1983,DAL,1409.9446,1453.0249,1462.7265902439026,1455.8663000000001,1412.4938,1455.8663000000001,PHI
1983,BOS,1653.2427,1599.5029,1660.1661548780487,1670.27215,1576.4453,1670.27215,PHI
1983,GSW,1520.0459,1414.1329,1443.9453304878048,1441.60815,1365.7334,1441.60815,PHI
1983,LAL,1648.3525,1604.6757,1659.607724390244,1655.2852,1604.6757,1655.2852,PHI
1983,CLE,1298.8882,1340.7114,1292.6508012195122,1295.8247999999999,1246.1244,1295.8247999999999,PHI
1983,DET,1478.9152,1473.1138,1492.117562195122,1495.91325,1432.0363,1495.91325,PHI
1983,IND,1438.9498,1321.4193,1370.1781731707317,1375.02845,1294.7843,1375.02845,PHI
1983,KCK,1440.2943,1540.3406,1479.9090707317073,1473.20415,1430.845,1473.20415,PHI
1983,NYK,1427.8359,1617.4243,1494.6052182926828,1457.6738500000001,1397.9381,1457.6738500000001,PHI
1983,SDC,1329.4038,1336.8252,1352.2386280487806,1342.6113,1293.1754,1342.6113,PHI
1983,SEA,1535.7826,1576.259,1558.5357012195122,1565.10945,1499.2515,1565.10945,PHI
1983,UTA,1391.2902,1405.084,1387.2181060975608,1389.311,1355.7698,1389.311,PHI
1983,MIL,1601.4012,1566.8734,1608.09005,1608.5102000000002,1566.8734,1608.5102000000002,PHI
1984,LAL,1581.1077,1589.1625,1584.749925609756,1590.18205,1521.3069,1590.18205,BOS
1984,NJN,1544.6565,1573.6689,1540.0826597560974,1540.9972,1502.7046,1540.9972,BOS
1984,UTA,1430.063,1493.1279,1493.2548585365855,1498.36175,1419.5928,1498.36175,BOS
1984,WSB,1542.6188,1435.0675,1489.8872317073171,1482.89285,1435.0675,1482.89285,BOS
1984,MIL,1577.8187,1629.6168,1573.0439341463414,1578.46835,1508.4315,1578.46835,BOS
1984,DEN,1538.7487,1500.4192,1490.7442439024392,1496.8440500000002,1418.6432,1496.8440500000002,BOS
1984,KCK,1531.5054,1471.278,1482.6833841463415,1483.8604500000001,1431.0659,1483.8604500000001,BOS
1984,SEA,1540.0374,1508.3549,1507.2483353658536,1507.07235,1458.2102,1507.07235,BOS
1984,POR,1529.344,1523.8688,1566.1487609756098,1567.06155,1523.8688,1567.06155,BOS
1984,NYK,1585.6497,1565.7726,1596.1765073170732,1592.8348999999998,1562.5181,1592.8348999999998,BOS
1984,DET,1481.0853,1604.5631,1540.3679609756098,1551.6237,1471.2257,1551.6237,BOS
1984,BOS,1545.0776,1686.8444,1635.159969512195,1644.00325,1538.3376,1644.00325,BOS
1984,CLE,1381.7836,1374.2787,1388.9529060975608,1385.4283,1358.1191,1385.4283,BOS
1984,IND,1367.3145,1389.9349,1369.9596512195121,1368.98985,1330.9459,1368.98985,BOS
1984,PHI,1680.4036,1587.1582,1632.5016865853659,1632.55805,1561.9894,1632.55805,BOS
1984,GSW,1436.8497,1435.7335,1431.9211670731709,1431.91245,1402.3218,1431.91245,BOS
1984,ATL,1502.9988,1510.229,1481.5965756097562,1481.21255,1447.7825,1481.21255,BOS
1984,SDC,1378.8689,1413.1757,1400.2149890243902,1401.1664500000002,1368.8251,1401.1664500000002,BOS
1984,PHO,1586.9545,1535.3915,1517.9446768292682,1515.57575,1482.624,1515.57575,BOS
1984,SAS,1588.8064,1474.5564,1506.6806524390245,1508.88225,1443.2627,1508.88225,BOS
1984,CHI,1410.0579,1334.6404,1414.0247036585365,1410.12945,1334.6404,1410.12945,BOS
1984,HOU,1293.4216,1374.4117,1379.290775609756,1379.3692999999998,1288.7338,1379.3692999999998,BOS
1984,DAL,1466.0187,1509.9365,1497.424101219512,1496.5773,1472.913,1496.5773,BOS
1985,CLE,1406.959,1522.6919,1410.5189341463415,1376.7752500000001,1322.9473,1376.7752500000001,LAL
1985,GSW,1453.0502,1342.1578,1358.2443292682926,1349.1104,1283.1954,1349.1104,LAL
1985,NJN,1562.4678,1540.637,1521.575931707317,1517.952,1483.307,1517.952,LAL
1985,UTA,1492.9644,1539.4169,1489.1351219512196,1489.48845,1446.3053,1489.48845,LAL
1985,CHI,1377.2302,1446.5389,1448.5708353658536,1450.3426,1388.9805,1450.3426,LAL
1985,SEA,1501.9596,1324.3304,1443.2775146341464,1450.1242499999998,1324.3304,1450.1242499999998,LAL
1985,DET,1574.7426,1568.9507,1572.083463414634,1565.2982,1510.4862,1565.2982,LAL
1985,BOS,1643.8761,1667.8104,1686.5752646341464,1686.8622,1649.4561,1686.8622,LAL
1985,WSB,1455.049,1484.7855,1494.474245121951,1490.4846,1433.2472,1490.4846,LAL
1985,ATL,1507.9084,1468.5698,1470.7965524390243,1473.2828,1404.1326,1473.2828,LAL
1985,PHO,1537.4418,1423.5475,1497.7678,1498.80795,1397.6306,1498.80795,LAL
1985,PHI,1555.1931,1586.889,1638.2617402439025,1634.42705,1558.5397,1634.42705,LAL
1985,DAL,1498.7242,1525.8158,1523.1652658536586,1532.15845,1459.7695,1532.15845,LAL
1985,DEN,1500.1733,1580.4573,1545.4829390243901,1552.61545,1475.2114,1552.61545,LAL
1985,POR,1507.2375,1570.9862,1529.7091536585365,1529.8063,1485.7319,1529.8063,LAL
1985,IND,1418.7012,1310.7991,1379.4785731707318,1389.1476499999999,1294.8982,1389.1476499999999,LAL
1985,MIL,1589.2648,1696.8232,1639.174574390244,1641.3072000000002,1568.9393,1641.3072000000002,LAL
1985,NYK,1554.4243,1329.995,1432.298993902439,1414.2413999999999,1329.995,1414.2413999999999,LAL
1985,LAL,1612.7454,1731.5975,1644.2484475609756,1637.73355,1567.2007,1637.73355,LAL
1985,KCK,1469.1726,1438.9736,1423.1980743902438,1422.16705,1370.2842,1422.16705,LAL
1985,HOU,1407.0588,1532.6541,1498.8498646341463,1495.5724,1425.4658,1495.5724,LAL
1985,SAS,1482.1672,1515.2859,1490.7955621951219,1495.1974,1432.1902,1495.1974,LAL
1985,LAC,1436.1317,1394.9297,1412.2165573170732,1415.2042999999999,1333.0753,1415.2042999999999,LAL
1986,DEN,1582.999,1520.5966,1558.008448780488,1553.2962499999999,1509.4742,1553.2962499999999,BOS
1986,MIL,1608.5331,1684.6497,1660.0873963414633,1660.261,1604.5205,1660.261,BOS
1986,CLE,1520.0757,1422.6501,1475.1140170731708,1480.3542499999999,1397.6248,1480.3542499999999,BOS
1986,BOS,1639.9038,1770.1971,1708.5507073170731,1707.2604000000001,1633.0336,1707.2604000000001,BOS
1986,WSB,1487.8058,1469.5614,1484.0897402439025,1483.5683,1445.4501,1483.5683,BOS
1986,PHO,1436.4636,1424.1364,1431.9185670731706,1443.8379,1363.6392,1443.8379,BOS
1986,LAC,1422.4473,1397.4302,1379.7971817073171,1383.6416,1314.028,1383.6416,BOS
1986,HOU,1516.8271,1558.5789,1549.2191268292684,1546.90125,1518.2338,1546.90125,BOS
1986,GSW,1382.8684,1428.5646,1389.3861207317075,1386.68885,1348.5743,1386.68885,BOS
1986,DET,1556.6417,1554.7837,1532.4337451219512,1543.6641,1455.2091,1543.6641,BOS
1986,NJN,1516.8457,1468.2839,1502.0683012195123,1501.49345,1434.0186,1501.49345,BOS
1986,ATL,1477.6774,1576.2588,1522.64793902439,1528.62255,1450.1102,1528.62255,BOS
1986,CHI,1460.8162,1421.3157,1412.9493,1415.98625,1353.2299,1415.98625,BOS
1986,POR,1556.243,1493.9027,1530.591006097561,1540.11305,1455.0907,1540.11305,BOS
1986,SAC,1455.4802,1470.4882,1442.1747731707317,1441.3754,1392.0319,1441.3754,BOS
1986,UTA,1524.4651,1522.9799,1495.6221670731707,1493.47855,1451.9406,1493.47855,BOS
1986,LAL,1699.2217,1652.3856,1697.707256097561,1692.77545,1639.8569,1692.77545,BOS
1986,SEA,1369.4978,1433.5153,1424.7057792682926,1427.8294500000002,1360.5211,1427.8294500000002,BOS
1986,PHI,1596.4478,1603.7227,1595.7038390243902,1598.1042,1547.1821,1598.1042,BOS
1986,SAS,1503.9182,1401.7573,1492.3337853658536,1502.9565499999999,1377.3956,1502.9565499999999,BOS
1986,IND,1359.3494,1409.5127,1398.5099353658536,1399.70995,1343.2437,1399.70995,BOS
1986,DAL,1513.9585,1561.3232,1518.7133682926828,1517.20125,1464.2343,1517.20125,BOS
1986,NYK,1373.7462,1315.6382,1370.2115695121952,1367.0572499999998,1315.6382,1367.0572499999998,BOS
1987,DAL,1547.2805,1617.868,1606.8431219512195,1609.32205,1551.5917,1609.32205,LAL
1987,UTA,1508.7253,1491.6349,1512.3306560975611,1510.2307,1484.4015,1510.2307,LAL
1987,MIL,1613.2163,1605.7576,1606.68461097561,1599.37945,1557.2083,1599.37945,LAL
1987,DET,1532.8929,1596.1667,1582.298830487805,1591.91125,1501.5978,1591.91125,LAL
1987,IND,1433.3845,1511.2535,1479.794912195122,1481.991,1431.4374,1481.991,LAL
1987,LAC,1424.3226,1207.3329,1309.476674390244,1295.58725,1207.3329,1295.58725,LAL
1987,BOS,1726.8047,1675.696,1709.835554878049,1714.5913,1648.524,1714.5913,LAL
1987,PHI,1590.3137,1527.1089,1545.5801780487805,1540.1147,1514.9387,1540.1147,LAL
1987,SAS,1414.76,1384.5619,1387.0104463414634,1384.752,1348.0511,1384.752,LAL
1987,SEA,1451.3865,1494.274,1493.443662195122,1495.1069499999999,1440.1837,1495.1069499999999,LAL
1987,PHO,1444.3523,1464.7374,1428.1773268292684,1432.2058,1359.4557,1432.2058,LAL
1987,POR,1482.1389,1545.2662,1546.9908109756097,1558.784,1442.5322,1558.784,LAL
1987,SAC,1461.196,1425.1182,1415.1382268292682,1417.4024,1370.861,1417.4024,LAL
1987,NJN,1470.3269,1381.5028,1407.766780487805,1410.8159,1350.8425,1410.8159,LAL
1987,WSB,1478.1702,1488.8971,1498.7277365853658,1499.1389,1448.8571,1499.1389,LAL
1987,GSW,1447.6735,1462.9919,1466.2307914634146,1463.8498,1426.9542,1463.8498,LAL
1987,DEN,1514.6084,1511.9536,1475.5062268292681,1474.5837000000001,1427.2527,1474.5837000000001,LAL
1987,NYK,1362.9786,1322.8696,1371.833713414634,1366.1662999999999,1319.6808,1366.1662999999999,LAL
1987,LAL,1611.3174,1686.2128,1679.6451146341462,1681.83,1604.4047,1681.83,LAL
1987,CHI,1436.9487,1539.3923,1483.8220719512194,1481.58055,1444.5554,1481.58055,LAL
1987,CLE,1443.2375,1427.4442,1414.2625609756096,1413.5630999999998,1377.1566,1413.5630999999998,LAL
1987,HOU,1611.462,1525.7162,1530.735012195122,1531.5383499999998,1454.1808,1531.5383499999998,LAL
1987,ATL,1567.9272,1681.6678,1628.309963414634,1626.8855,1574.949,1626.8855,LAL
1988,SAS,1414.6714,1372.7043,1408.7248426829267,1412.3562,1353.3113,1412.3562,LAL
1988,PHI,1524.1042,1457.1023,1490.483175609756,1479.86715,1437.1031,1479.86715,LAL
1988,CLE,1446.8331,1569.6328,1495.8119914634146,1490.7815,1433.0613,1490.7815,LAL
1988,SEA,1508.8931,1529.873,1521.7710182926828,1521.2961500000001,1482.7938,1521.2961500000001,LAL
1988,POR,1519.5383,1605.9182,1566.8395829268293,1570.68985,1498.1824,1570.68985,LAL
1988,SAC,1445.0886,1362.9913,1378.100080487805,1370.469,1340.9581,1370.469,LAL
1988,LAC,1281.7496,1235.5508,1269.886312195122,1269.81715,1216.8452,1269.81715,LAL
1988,NJN,1412.3771,1332.3601,1344.0496012195122,1339.4884499999998,1308.2915,1339.4884499999998,LAL
1988,LAL,1680.9379,1642.9755,1688.0883963414633,1690.62255,1621.1484,1690.62255,LAL
1988,HOU,1532.7723,1505.7679,1553.6106280487807,1559.0318,1498.834,1559.0318,LAL
1988,DET,1619.4186,1646.9629,1634.3639524390242,1637.3739,1585.2852,1637.3739,LAL
1988,PHO,1474.8031,1395.9689,1408.7156207317073,1406.67825,1348.8398,1406.67825,LAL
1988,BOS,1620.6268,1643.7446,1637.8966097560976,1643.7921000000001,1572.0146,1643.7921000000001,LAL
1988,DAL,1564.5291,1595.0089,1589.460269512195,1590.5057,1527.1295,1590.5057,LAL
1988,ATL,1616.0466,1570.4382,1616.6700707317073,1613.1393,1559.0105,1613.1393,LAL
1988,DEN,1489.8871,1618.0159,1544.4772134146342,1538.46495,1491.999,1538.46495,LAL
1988,GSW,1483.4503,1283.7048,1372.5937036585365,1371.8173000000002,1283.7048,1371.8173000000002,LAL
1988,IND,1511.5967,1490.7494,1498.958193902439,1507.47605,1436.3986,1507.47605,LAL
1988,WSB,1478.3618,1505.6364,1477.981137804878,1477.46585,1414.6102,1477.46585,LAL
1988,MIL,1588.1033,1486.0969,1559.9846902439026,1562.05495,1472.9667,1562.05495,LAL
1988,UTA,1483.2966,1588.3888,1529.827619512195,1524.09555,1473.9645,1524.09555,LAL
1988,NYK,1368.4022,1532.3529,1431.915262195122,1423.0872,1352.0455,1423.0872,LAL
1988,CHI,1519.8304,1613.3737,1559.8715804878047,1555.30855,1512.0216,1555.30855,LAL
1989,LAL,1622.6305,1636.7776,1638.5639097560975,1636.8724499999998,1600.9874,1636.8724499999998,DET
1989,SEA,1533.6316,1547.4923,1536.269724390244,1537.5989,1484.1085,1537.5989,DET
1989,NYK,1517.2627,1557.4005,1578.2655512195122,1578.4312,1501.1583,1578.4312,DET
1989,DEN,1561.9263,1480.4817,1531.7543,1517.8213,1480.4817,1517.8213,DET
1989,UTA,1584.1588,1570.7229,1571.0346731707318,1570.4618500000001,1528.7336,1570.4618500000001,DET
1989,POR,1564.8781,1481.219,1526.2115987804877,1528.9376,1468.4456,1528.9376,DET
1989,PHI,1469.0767,1540.5881,1517.4938658536585,1520.3401,1473.708,1520.3401,DET
1989,NJN,1375.52,1302.5962,1369.675763414634,1379.29295,1302.5962,1379.29295,DET
1989,IND,1494.312,1447.7855,1418.8300256097561,1421.8604500000001,1367.678,1421.8604500000001,DET
1989,HOU,1504.8247,1519.3116,1513.7092670731706,1514.5164,1487.7675,1514.5164,DET
1989,DAL,1583.8348,1415.2324,1492.9972158536584,1488.7878999999998,1369.3035,1488.7878999999998,DET
1989,CHH,1300.0,1276.2085,1275.917012195122,1283.8016,1227.9519,1283.8016,DET
1989,CLE,1553.5847,1642.6825,1648.1841975609757,1660.8627000000001,1567.6544,1660.8627000000001,DET
1989,DET,1642.4144,1733.8271,1653.7934475609757,1650.5564,1587.9625,1650.5564,DET
1989,MIL,1494.4231,1548.1125,1575.5538524390242,1584.7872,1479.2192,1584.7872,DET
1989,ATL,1566.6692,1637.7438,1589.4798402439026,1589.4825,1554.3657,1589.4825,DET
1989,LAC,1302.9131,1278.4681,1273.777630487805,1274.0833,1198.9717,1274.0833,DET
1989,PHO,1423.2267,1651.292,1553.1237243902438,1567.95415,1407.3776,1567.95415,DET
1989,CHI,1559.0715,1534.9011,1556.9484658536585,1555.8440500000002,1525.8309,1555.8440500000002,DET
1989,BOS,1590.025,1516.0647,1537.3677280487805,1541.5657999999999,1492.5889,1541.5657999999999,DET
1989,GSW,1339.0286,1455.0748,1452.7704268292682,1482.19585,1344.4738,1482.19585,DET
1989,SAC,1398.4935,1398.8075,1358.4344853658538,1358.0758,1324.9261,1358.0758,DET
1989,MIA,1300.0,1228.1604,1223.7923585365854,1222.1941,1199.0255,1222.1941,DET
1989,WSB,1509.9796,1500.2094,1456.258112195122,1448.99995,1412.2592,1448.99995,DET
1989,SAS,1400.853,1291.5781,1354.4787951219514,1353.9267,1289.3901,1353.9267,DET
1990,POR,1476.2107,1674.0815,1577.1307158536586,1584.45325,1476.7236,1584.45325,DET
1990,DAL,1437.6743,1531.266,1471.2815085365853,1463.6305,1411.6997,1463.6305,DET
1990,LAC,1335.1011,1334.4163,1380.3567500000001,1368.68415,1321.5709,1368.68415,DET
1990,MIA,1297.3704,1245.4484,1269.3649109756097,1266.3324,1238.0411,1266.3324,DET
1990,PHO,1618.5417,1612.6875,1627.1099756097562,1627.11085,1558.0731,1627.11085,DET
1990,CHI,1561.0237,1606.3652,1582.8134134146342,1581.4347,1531.6543,1581.4347,DET
1990,DET,1717.3182,1666.4136,1681.148857317073,1680.4478,1636.0906,1680.4478,DET
1990,LAL,1633.9108,1680.2887,1666.9770902439025,1663.3337000000001,1623.8268,1663.3337000000001,DET
1990,HOU,1513.0203,1527.989,1497.6772207317072,1501.7312,1437.7666,1501.7312,DET
1990,NJN,1353.1971,1208.8298,1299.9804841463415,1309.6997000000001,1208.8298,1309.6997000000001,DET
1990,WSB,1501.407,1386.1416,1438.657393902439,1408.2265,1373.6616,1408.2265,DET
1990,SAC,1425.3556,1301.0172,1359.3005707317072,1354.56415,1301.0172,1354.56415,DET
1990,MIN,1300.0,1341.1737,1319.018825609756,1320.7118,1268.3458,1320.7118,DET
1990,IND,1462.0891,1473.9357,1485.7444390243902,1480.19955,1428.8152,1480.19955,DET
1990,NYK,1537.3611,1450.7532,1546.0703780487804,1559.1788999999999,1446.2379,1559.1788999999999,DET
1990,SEA,1522.9867,1488.9004,1502.0651463414636,1494.4308,1458.9844,1494.4308,DET
1990,MIL,1537.2512,1488.2386,1515.795812195122,1523.2258,1463.3719,1523.2258,DET
1990,GSW,1481.3505,1415.2366,1446.5294231707317,1450.09265,1384.5089,1450.09265,DET
1990,UTA,1525.0464,1584.7611,1573.3166207317072,1583.3487,1498.9137,1583.3487,DET
1990,ATL,1589.0162,1537.8798,1512.7496158536585,1505.6295,1434.0428,1505.6295,DET
1990,CHH,1333.4064,1304.5315,1269.9957548780487,1271.297,1213.0752,1271.297,DET
1990,BOS,1504.2391,1607.0664,1544.1137109756096,1543.88095,1508.988,1543.88095,DET
1990,DEN,1477.2523,1489.9139,1495.390919512195,1493.2898500000001,1445.7302,1493.2898500000001,DET
1990,CLE,1593.2637,1534.5571,1489.75695,1472.0908,1432.7915,1472.0908,DET
1990,SAS,1344.9336,1597.1316,1497.9301756097561,1513.37275,1351.673,1513.37275,DET
1990,ORL,1300.0,1208.3912,1296.9116036585365,1312.14325,1194.7177,1312.14325,DET
1990,PHI,1522.4768,1603.3888,1562.1459512195122,1573.8616000000002,1502.1024,1573.8616000000002,DET
1991,CHI,1609.7241,1703.6124,1666.6046560975608,1666.5052,1582.194,1666.5052,CHI
1991,WSB,1415.8562,1353.135,1394.7555329268293,1387.9582500000001,1337.1158,1387.9582500000001,CHI
1991,SAC,1352.0129,1345.1161,1323.8245219512194,1323.0875999999998,1280.261,1323.0875999999998,CHI
1991,NJN,1282.8723,1323.5033,1325.8467073170732,1321.60815,1270.0067,1321.60815,CHI
1991,MIL,1480.427,1538.5338,1533.6543890243902,1528.1069499999999,1477.48,1528.1069499999999,CHI
1991,GSW,1437.6775,1521.3715,1493.1365207317072,1491.3125,1443.3474,1491.3125,CHI
1991,PHI,1550.9917,1473.83,1525.4416536585366,1526.8025499999999,1473.83,1526.8025499999999,CHI
1991,NYK,1488.072,1492.6891,1472.933575609756,1472.2860999999998,1415.3883,1472.2860999999998,CHI
1991,CLE,1536.9495,1436.3801,1438.9949804878047,1407.77135,1382.3337,1407.77135,CHI
1991,ORL,1282.5435,1437.1603,1334.8330536585365,1323.68525,1257.106,1323.68525,CHI
1991,HOU,1514.5411,1583.9113,1559.967706097561,1547.61645,1504.3076,1547.61645,CHI
1991,DAL,1512.7457,1334.0659,1420.6428243902437,1413.65555,1320.5658,1413.65555,CHI
1991,CHH,1354.6487,1365.6472,1345.2692,1341.75925,1309.0039,1341.75925,CHI
1991,UTA,1561.0042,1578.431,1577.922406097561,1580.5938,1519.9237,1580.5938,CHI
1991,ATL,1529.6598,1500.0299,1524.9920036585365,1531.26075,1448.0264,1531.26075,CHI
1991,DEN,1479.2312,1246.6681,1331.365819512195,1309.67225,1235.2777,1309.67225,CHI
1991,LAC,1377.0623,1409.4899,1384.3496975609755,1377.6188,1342.5962,1377.6188,CHI
1991,MIN,1382.1302,1407.597,1364.9903914634147,1361.9514,1336.0917,1361.9514,CHI
1991,IND,1471.5242,1510.7902,1470.5892207317072,1462.6006,1425.4578,1462.6006,CHI
1991,POR,1602.6233,1696.0553,1667.817568292683,1672.2733,1604.401,1672.2733,CHI
1991,PHO,1616.8882,1626.5895,1636.6699902439022,1632.8605,1597.4183,1632.8605,CHI
1991,BOS,1552.9558,1547.5155,1619.244557317073,1625.2803,1545.2537,1625.2803,CHI
1991,MIA,1310.3363,1318.3586,1318.852068292683,1321.68175,1271.0785,1321.68175,CHI
1991,DET,1663.2491,1552.2908,1615.7847646341465,1632.1078499999999,1526.0167,1632.1078499999999,CHI
1991,LAL,1622.3853,1648.1193,1645.120504878049,1646.4812,1585.8773,1646.4812,CHI
1991,SEA,1492.9253,1516.48,1486.2392,1492.8689,1418.2694,1492.8689,CHI
1991,SAS,1603.3159,1616.9822,1609.3035524390243,1610.9098,1560.3691,1610.9098,CHI
1992,SAS,1564.1609,1519.3893,1579.445874390244,1584.68945,1519.3893,1584.68945,CHI
1992,SEA,1523.8517,1586.9651,1528.4861012195122,1531.3600999999999,1465.0288,1531.3600999999999,CHI
1992,ORL,1454.1202,1313.543,1351.0683975609757,1334.62,1275.6743,1334.62,CHI
1992,SAC,1385.087,1395.0767,1354.0696585365854,1352.992,1309.887,1352.992,CHI
1992,CHI,1715.1837,1768.6804,1753.5749914634146,1757.8704,1693.1348,1757.8704,CHI
1992,PHO,1562.2389,1618.4777,1597.8300841463415,1606.06615,1528.9376,1606.06615,CHI
1992,DAL,1376.7994,1272.1171,1326.5214536585365,1324.74585,1229.974,1324.74585,CHI
1992,LAC,1433.3674,1546.0933,1475.422837804878,1468.71925,1409.994,1468.71925,CHI
1992,POR,1635.6674,1652.6302,1648.0659451219512,1658.995,1585.4856,1658.995,CHI
1992,MIN,1431.9478,1265.3918,1324.4210475609757,1317.9882499999999,1234.5822,1317.9882499999999,CHI
1992,CLE,1453.5352,1633.5573,1569.9328012195122,1587.8946999999998,1447.6075,1587.8946999999998,CHI
1992,UTA,1583.8112,1648.3168,1596.762106097561,1596.18255,1550.4092,1596.18255,CHI
1992,DET,1527.3724,1547.0524,1542.8757695121951,1549.2166499999998,1477.0054,1549.2166499999998,CHI
1992,DEN,1311.2511,1249.438,1332.7676365853658,1338.5378,1249.438,1338.5378,CHI
1992,BOS,1538.9696,1624.1571,1549.3359451219512,1545.10805,1503.1908,1545.10805,CHI
1992,WSB,1391.1013,1339.05,1376.8221304878048,1377.0271,1325.9579,1377.0271,CHI
1992,LAL,1622.8901,1492.1367,1532.3951695121953,1523.6509,1453.7501,1523.6509,CHI
1992,MIL,1501.8239,1380.3634,1470.4809646341464,1482.3656500000002,1380.3634,1482.3656500000002,CHI
1992,IND,1511.7568,1541.9318,1507.839868292683,1509.3787499999999,1460.3676,1509.3787499999999,CHI
1992,GSW,1528.6768,1595.6471,1580.764743902439,1583.9497999999999,1532.1229,1583.9497999999999,CHI
1992,CHH,1400.4854,1375.1222,1394.257112195122,1380.6631499999999,1331.7349,1380.6631499999999,CHI
1992,PHI,1503.0315,1419.1786,1469.141992682927,1477.7659,1400.2424,1477.7659,CHI
1992,NYK,1485.0859,1586.5751,1548.7183134146342,1553.5473000000002,1463.7378,1553.5473000000002,CHI
1992,HOU,1553.295,1456.0812,1487.9015841463415,1476.6464,1442.1276,1476.6464,CHI
1992,NJN,1368.8774,1504.0244,1414.3819585365854,1423.2503000000002,1320.8794,1423.2503000000002,CHI
1992,ATL,1492.6077,1457.7793,1485.461818292683,1489.6826500000002,1442.9664,1489.6826500000002,CHI
1992,MIA,1365.019,1433.2393,1416.8704524390243,1417.4456,1373.2944,1417.4456,CHI
1993,SAS,1502.9583,1525.0255,1562.1896170731707,1557.5747999999999,1466.7151,1557.5747999999999,CHI
1993,NYK,1590.0092,1704.323,1630.5274439024388,1626.547,1578.5651,1626.547,CHI
1993,MIN,1325.2939,1264.8491,1302.1512548780488,1303.5321,1256.6791,1303.5321,CHI
1993,WSB,1380.5376,1299.2819,1351.1571365853658,1356.3327,1299.2819,1356.3327,CHI
1993,CHI,1697.6267,1679.0612,1672.292593902439,1668.5541,1619.2666,1668.5541,CHI
1993,MIL,1411.5226,1357.2732,1416.508331707317,1402.942,1357.2732,1402.942,CHI
1993,HOU,1468.3109,1649.6166,1546.926848780488,1520.1367,1440.2158,1520.1367,CHI
1993,LAL,1482.0496,1422.7394,1472.5330085365854,1480.82565,1409.4764,1480.82565,CHI
1993,MIA,1446.3146,1476.3217,1447.5449682926828,1428.78015,1392.554,1428.78015,CHI
1993,NJN,1497.2373,1500.5073,1514.8632792682927,1507.22465,1453.3384,1507.22465,CHI
1993,GSW,1565.4242,1437.7209,1500.4033865853658,1518.9087,1408.3004,1518.9087,CHI
1993,CHH,1407.5917,1493.3345,1466.6353719512194,1471.9780500000002,1394.6202,1471.9780500000002,CHI
1993,CLE,1623.1532,1668.8829,1630.4847000000002,1630.1884,1574.5632,1630.1884,CHI
1993,DET,1527.5417,1509.3882,1487.720492682927,1488.11985,1428.8962,1488.11985,CHI
