season,team,Pre-Season,Post-Reg_Season,Mean,Median,Min,Max,winner,won
2004,MEM,1439.7981,1578.3088,1540.3977841463416,1539.71,1434.0353,1539.71,DET,False
2005,LAL,1624.9445,1413.0385,1521.765263414634,1519.7723,1413.0385,1519.7723,SAS,False
2005,DAL,1595.4857,1690.6172,1623.0534012195124,1620.5935,1590.3013,1620.5935,SAS,False
2005,SAC,1598.1678,1575.7599,1587.7856292682927,1590.0438,1542.8763,1590.0438,SAS,False
2005,DEN,1534.6216,1623.577,1520.4959024390243,1508.7138,1435.7089,1508.7138,SAS,False
2005,HOU,1525.6995,1669.1071,1560.2454536585367,1537.12685,1472.8154,1537.12685,SAS,False
2005,DET,1662.7926,1612.8612,1603.116563414634,1597.2868,1557.1234,1597.2868,SAS,False
2005,OKC,1512.1842,1531.9688,1583.504945121951,1589.62165,1487.4177,1589.62165,SAS,False
2005,MIA,1541.5792,1652.4302,1625.7742012195122,1631.79435,1546.5801,1631.79435,SAS,False
2005,PHI,1426.0129,1500.2852,1454.181941463415,1460.7247000000002,1394.0254,1460.7247000000002,SAS,False
2005,WAS,1369.4398,1471.5485,1469.1458170731707,1478.2182,1380.9055,1478.2182,SAS,False
2005,MIL,1489.1074,1368.4817,1440.8331012195122,1442.5320000000002,1368.4817,1442.5320000000002,SAS,False
2005,NYK,1455.4221,1406.8248,1427.1802097560976,1428.3251,1382.3451,1428.3251,SAS,False
2005,BOS,1436.3031,1511.8661,1495.785593902439,1497.7555000000002,1423.0629,1497.7555000000002,SAS,False
2005,PHX,1452.5197,1657.8234,1626.5994975609756,1641.0879,1465.6665,1641.0879,SAS,False
2005,GSW,1500.8945,1526.6333,1428.4577853658536,1425.3076500000002,1352.4832,1425.3076500000002,SAS,False
2005,CLE,1450.4569,1461.7094,1492.1224146341465,1496.9127,1435.1818,1496.9127,SAS,False
2005,SAS,1665.202,1655.5695,1719.231101219512,1719.7602,1655.5695,1719.7602,SAS,True
2005,NOP,1488.2606,1320.1824,1372.631874390244,1362.4203,1320.1824,1362.4203,SAS,False
2005,LAC,1377.0289,1468.6814,1460.3311097560977,1462.1817,1397.3317,1462.1817,SAS,False
2005,UTA,1497.8837,1363.2832,1435.8578146341465,1414.1918,1351.3119,1414.1918,SAS,False
2005,BKN,1556.7152,1552.6925,1451.1908695121951,1448.6176999999998,1392.4116,1448.6176999999998,SAS,False
2005,MEM,1543.134,1561.1892,1560.8149402439024,1571.37285,1486.3936,1571.37285,SAS,False
2005,TOR,1405.8959,1410.6545,1428.540598780488,1430.6307,1394.7697,1430.6307,SAS,False
2005,ORL,1344.4834,1358.517,1420.9937268292683,1428.223,1347.3134,1428.223,SAS,False
2005,MIN,1621.616,1558.9712,1556.031219512195,1543.7254,1470.1179,1543.7254,SAS,False
2005,IND,1619.8444,1564.4844,1543.069574390244,1533.4056,1490.3087,1533.4056,SAS,False
2005,POR,1519.4711,1364.3348,1448.2701390243903,1455.6877,1346.6542,1455.6877,SAS,False
2005,ATL,1429.6437,1208.8008,1302.470062195122,1311.7384000000002,1201.6516,1311.7384000000002,SAS,False
2005,CHA,1300.0,1294.6089,1278.0913463414631,1277.5841,1249.2513,1277.5841,SAS,False
2005,CHI,1359.5933,1547.9019,1457.457224390244,1492.02795,1320.326,1492.02795,SAS,False
2006,DEN,1571.1626,1494.5261,1535.4317512195123,1536.5614,1487.4912,1536.5614,MIA,False
2006,MIL,1402.6113,1478.0663,1443.1598841463417,1442.84265,1411.6514,1442.84265,MIA,False
2006,SAC,1535.6411,1593.4119,1514.18665,1505.47985,1451.0625,1505.47985,MIA,False
2006,NOP,1366.3867,1427.0695,1443.967437804878,1442.2033,1378.9507,1442.2033,MIA,False
2006,PHI,1494.302,1452.0905,1466.710662195122,1470.7121,1396.004,1470.7121,MIA,False
2006,PHX,1644.8823,1619.031,1646.1250317073172,1643.9520000000002,1608.4717,1643.9520000000002,MIA,False
2006,DAL,1625.7715,1643.0813,1670.5285707317075,1667.98715,1612.2229,1667.98715,MIA,False
2006,SAS,1648.5449,1685.0863,1683.454408536585,1680.6951,1646.5986,1680.6951,MIA,False
2006,NYK,1431.3687,1320.8722,1362.657007317073,1359.92435,1285.9266,1359.92435,MIA,False
2006,WAS,1486.8191,1557.9177,1498.9371963414633,1498.9022,1430.618,1498.9022,MIA,False
2006,ATL,1282.8506,1339.7327,1309.4960048780488,1314.40105,1254.0684,1314.40105,MIA,False
2006,MIA,1627.0225,1565.9666,1616.7331182926828,1620.2351,1565.9666,1620.2351,MIA,True
2006,UTA,1398.7124,1482.7629,1436.4769719512194,1431.28925,1384.7522,1431.28925,MIA,False
2006,CHI,1518.2922,1546.7737,1498.2483573170732,1500.24615,1439.8735,1500.24615,MIA,False
2006,MIN,1545.4784,1403.6969,1493.8701414634145,1508.2165,1403.6969,1508.2165,MIA,False
2006,ORL,1395.1377,1508.6542,1412.3433963414634,1403.54395,1368.6105,1403.54395,MIA,False
2006,OKC,1545.6592,1480.5688,1458.0431914634146,1460.6762,1398.4313,1460.6762,MIA,False
2006,TOR,1434.241,1372.2344,1406.3006365853655,1414.1188499999998,1341.7062,1414.1188499999998,MIA,False
2006,MEM,1523.9998,1606.7749,1558.848868292683,1561.80915,1508.3671,1561.80915,MIA,False
2006,BOS,1511.5852,1437.6449,1471.0040682926829,1471.608,1427.6874,1471.608,MIA,False
2006,HOU,1623.8481,1457.437,1511.1037158536583,1507.17045,1441.644,1507.17045,MIA,False
2006,BKN,1519.8513,1556.0684,1535.5599707317074,1531.9789999999998,1465.96,1531.9789999999998,MIA,False
2006,DET,1643.3494,1650.0083,1701.013125609756,1700.19315,1648.1444,1700.19315,MIA,False
2006,CLE,1472.532,1562.2726,1531.105193902439,1531.2432,1470.3197,1531.2432,MIA,False
2006,GSW,1521.225,1447.2098,1478.9400036585366,1477.42615,1408.5868,1477.42615,MIA,False
2006,CHA,1347.2067,1379.8358,1354.564092682927,1352.63315,1300.0485,1352.63315,MIA,False
2006,LAL,1436.0288,1586.2375,1514.979436585366,1526.0632500000002,1434.8566,1526.0632500000002,MIA,False
2006,IND,1534.03,1501.6841,1528.870473170732,1534.55265,1463.8508,1534.55265,MIA,False
2006,POR,1399.5011,1255.5381,1351.8621341463415,1359.7768,1255.5381,1359.7768,MIA,False
2006,LAC,1477.761,1553.5483,1529.5475024390244,1529.9377,1474.0789,1529.9377,MIA,False
2007,MIA,1622.8378,1505.2631,1518.176656097561,1512.98625,1446.1661,1512.98625,SAS,False
2007,CHI,1521.9646,1619.0327,1568.0125719512196,1565.44365,1518.1351,1565.44365,SAS,False
2007,PHX,1586.724,1673.9734,1654.4460036585365,1661.5785500000002,1554.5789,1661.5785500000002,SAS,False
2007,LAL,1553.0189,1480.3827,1536.4421902439026,1547.09955,1459.8573,1547.09955,SAS,False
2007,GSW,1461.6573,1586.0482,1474.5587475609757,1480.36845,1399.5297,1480.36845,SAS,False
2007,MIL,1484.3003,1326.4792,1432.917630487805,1439.6583500000002,1322.5322,1439.6583500000002,SAS,False
2007,IND,1491.4143,1397.8494,1464.2923475609757,1477.1287000000002,1397.8494,1477.1287000000002,SAS,False
2007,MIN,1429.0227,1349.7699,1445.9526609756097,1448.9933500000002,1349.7699,1448.9933500000002,SAS,False
2007,PHI,1465.3179,1462.303,1425.3158158536587,1420.52375,1368.7107,1420.52375,SAS,False
2007,ORL,1507.7406,1520.4855,1494.7826841463414,1495.6963,1434.4438,1495.6963,SAS,False
2007,UTA,1488.3223,1561.939,1568.827480487805,1572.2591,1494.6737,1572.2591,SAS,False
2007,LAC,1571.698,1529.463,1513.3890780487804,1510.82005,1454.6417,1510.82005,SAS,False
2007,ATL,1381.0496,1363.4816,1388.6821743902435,1390.82745,1342.6635,1390.82745,SAS,False
2007,CLE,1549.3113,1598.4048,1556.8451329268294,1552.8394,1518.8562,1552.8394,SAS,False
2007,HOU,1469.3278,1596.2819,1578.5224646341462,1588.5436,1462.9763,1588.5436,SAS,False
2007,MEM,1549.5303,1385.955,1418.1789,1400.9623,1315.2943,1400.9623,SAS,False
2007,DET,1595.7813,1627.0093,1606.2855463414635,1601.57185,1554.7963,1601.57185,SAS,False
2007,POR,1317.9036,1391.6814,1384.5836195121951,1387.6505,1326.5781,1387.6505,SAS,False
2007,WAS,1541.927,1443.6605,1523.029274390244,1515.5653,1436.5988,1515.5653,SAS,False
2007,NOP,1446.5521,1499.1818,1451.9541341463414,1457.60275,1373.0254,1457.60275,SAS,False
2007,SAC,1558.4368,1421.1814,1491.7851731707317,1481.9498,1421.1814,1481.9498,SAS,False
2007,NYK,1366.9042,1391.7406,1412.140874390244,1412.15405,1350.6241,1412.15405,SAS,False
2007,TOR,1405.4258,1559.5359,1478.0529,1483.8701,1383.5787,1483.8701,SAS,False
2007,BKN,1535.021,1510.7953,1483.746993902439,1476.73635,1441.478,1476.73635,SAS,False
2007,CHA,1411.1268,1453.3801,1403.588343902439,1400.69915,1354.016,1400.69915,SAS,False
2007,BOS,1454.4836,1359.7152,1389.8860085365857,1386.48565,1315.4176,1386.48565,SAS,False
2007,OKC,1486.6766,1418.8661,1456.089042682927,1455.2163,1397.0652,1455.2163,SAS,False
2007,SAS,1632.3387,1672.001,1676.9656170731707,1667.77525,1628.6233,1667.77525,SAS,True
2007,DEN,1480.832,1597.4575,1511.1707304878048,1508.7196,1461.2112,1508.7196,SAS,False
2007,DAL,1645.2048,1708.5339,1696.3920804878048,1708.50415,1582.941,1708.50415,SAS,False
2008,LAL,1481.0076,1675.5485,1615.108131707317,1633.81865,1475.7218,1633.81865,BOS,False
2008,GSW,1578.4064,1561.7429,1585.928845121951,1590.2651,1515.7177,1590.2651,BOS,False
2008,SAS,1669.8276,1662.137,1653.1445926829267,1652.80915,1590.6836,1652.80915,BOS,False
2008,HOU,1555.9447,1654.6102,1602.6142573170732,1581.5222,1535.1466,1581.5222,BOS,False
2008,UTA,1580.3591,1674.9225,1616.797125609756,1615.04285,1556.1167,1615.04285,BOS,False
2008,POR,1420.011,1462.264,1478.443975609756,1479.6346,1394.6168,1479.6346,BOS,False
2008,IND,1424.637,1462.7678,1437.0906670731706,1436.03655,1389.5483,1436.03655,BOS,False
2008,NOP,1500.6364,1641.0143,1586.1719402439026,1591.68925,1507.177,1591.68925,BOS,False
2008,BKN,1530.0449,1412.6329,1433.7874987804878,1426.8242,1382.3497,1426.8242,BOS,False
2008,TOR,1525.1777,1484.9758,1541.2813463414634,1547.2055,1480.4346,1547.2055,BOS,False
2008,MEM,1415.7162,1323.6508,1369.26685,1374.5742,1306.2996,1374.5742,BOS,False
2008,CLE,1591.7598,1505.9512,1531.031586585366,1527.96535,1470.8386,1527.96535,BOS,False
2008,ORL,1497.5459,1619.8248,1567.5971048780489,1566.3061,1485.5931,1566.3061,BOS,False
2008,DEN,1562.9773,1623.0847,1574.4532207317072,1568.85415,1531.5018,1568.85415,BOS,False
2008,WAS,1444.9475,1514.7365,1477.1784707317074,1478.21495,1391.3234,1478.21495,BOS,False
2008,SAC,1442.136,1463.7565,1452.7099207317074,1451.05085,1420.3525,1451.05085,BOS,False
2008,CHI,1601.2941,1431.8398,1480.9398317073171,1474.0133500000002,1409.0687,1474.0133500000002,BOS,False
2008,PHI,1472.9773,1514.0563,1480.6452073170733,1467.96345,1425.1841,1467.96345,BOS,False
2008,DAL,1621.0863,1608.4191,1619.508153658537,1617.272,1583.4207,1617.272,BOS,False
2008,MIL,1371.1094,1278.8849,1367.535362195122,1374.03,1278.8849,1374.03,BOS,False
2008,OKC,1440.3995,1303.0555,1349.8675719512196,1354.86545,1263.7084,1354.86545,BOS,False
2008,MIA,1485.1366,1258.5845,1343.7764634146342,1318.1721,1239.1592,1318.1721,BOS,False
2008,PHX,1632.8909,1655.1497,1636.018046341463,1640.5887,1577.9939,1640.5887,BOS,False
2008,DET,1607.197,1652.2416,1650.4378573170732,1649.5128,1600.1023,1649.5128,BOS,False
2008,NYK,1420.0554,1310.9265,1359.4456280487805,1361.7513,1281.6595,1361.7513,BOS,False
2008,BOS,1396.0364,1722.051,1632.4472073170732,1652.73635,1409.0916,1652.73635,BOS,True
2008,ATL,1398.8612,1448.5555,1435.7425353658537,1439.0718499999998,1384.0156,1439.0718499999998,BOS,False
2008,MIN,1388.5774,1355.3074,1330.205313414634,1333.4868,1280.554,1333.4868,BOS,False
2008,CHA,1466.2852,1448.1293,1418.0348524390245,1417.9807500000002,1361.703,1417.9807500000002,BOS,False
2008,LAC,1523.3473,1315.5674,1417.5492975609757,1416.3647500000002,1315.5674,1416.3647500000002,BOS,False
2009,CLE,1547.7573,1724.8857,1675.6396695121953,1688.40955,1545.1223,1688.40955,LAL,False
2009,MIL,1335.4137,1435.0315,1423.4101219512197,1436.79265,1330.7054,1436.79265,LAL,False
2009,POR,1472.948,1664.187,1564.455704878049,1569.19715,1467.0219,1569.19715,LAL,False
2009,LAL,1651.7117,1724.7675,1713.8247146341462,1715.86645,1656.1938,1715.86645,LAL,True
2009,BOS,1667.4963,1692.6703,1705.4086707317074,1701.9928,1653.5662,1701.9928,LAL,False
2009,CHI,1450.1299,1523.134,1469.8031280487803,1465.1736,1394.5201,1465.1736,LAL,False
2009,WAS,1494.46,1313.5583,1363.8564634146342,1359.3960000000002,1294.8877,1359.3960000000002,LAL,False
2009,DEN,1565.7003,1607.0234,1594.3738743902438,1596.6119,1552.8512,1596.6119,LAL,False
2009,BKN,1435.7247,1436.4855,1441.9726817073172,1440.81825,1403.4467,1440.81825,LAL,False
2009,IND,1473.3259,1492.5059,1464.1336914634146,1463.2323,1433.4393,1463.2323,LAL,False
2009,MIA,1320.1884,1499.8258,1447.408443902439,1452.93345,1316.2666,1452.93345,LAL,False
2009,ATL,1479.3201,1535.7411,1523.2073,1525.86135,1488.1077,1525.86135,LAL,False
2009,PHX,1605.0505,1540.4767,1560.1160097560976,1553.3685999999998,1520.6597,1553.3685999999998,LAL,False
2009,NOP,1617.7623,1528.6553,1596.1396463414635,1604.3976,1528.6553,1604.3976,LAL,False
2009,TOR,1486.1272,1435.9668,1456.4579207317072,1460.403,1392.4136,1460.403,LAL,False
2009,SAC,1474.0674,1285.3861,1350.9132536585364,1339.3744000000002,1271.2656,1339.3744000000002,LAL,False
2009,MEM,1368.988,1378.8098,1332.2448475609756,1331.0331500000002,1279.2531,1331.0331500000002,LAL,False
2009,NYK,1359.4448,1398.7026,1402.112825609756,1400.0552,1342.5035,1400.0552,LAL,False
2009,SAS,1634.3752,1634.9646,1616.2539329268293,1615.8376,1555.7708,1615.8376,LAL,False
2009,ORL,1590.5756,1626.7084,1645.606875609756,1656.01375,1559.9771,1656.01375,LAL,False
2009,MIN,1392.7305,1326.1898,1368.5171158536589,1366.3788,1316.4609,1366.3788,LAL,False
2009,DET,1612.3751,1482.2754,1535.6990548780486,1523.8296,1458.3712,1523.8296,LAL,False
2009,PHI,1505.8181,1492.0187,1503.646674390244,1503.9181,1455.7488,1503.9181,LAL,False
2009,UTA,1633.2574,1559.6093,1591.0457426829269,1587.1561000000002,1538.9279,1587.1561000000002,LAL,False
2009,OKC,1353.5416,1367.1072,1317.0346097560976,1329.8191000000002,1249.0995,1329.8191000000002,LAL,False
2009,GSW,1547.5571,1416.9824,1453.1146048780488,1440.8502,1412.9642,1440.8502,LAL,False
2009,HOU,1607.7936,1636.8342,1608.941673170732,1611.97515,1561.4373,1611.97515,LAL,False
2009,LAC,1362.9255,1255.522,1327.4370670731707,1331.83765,1255.522,1331.83765,LAL,False
2009,DAL,1563.3782,1595.3564,1566.076974390244,1569.2282,1520.7042,1569.2282,LAL,False
2009,CHA,1462.3469,1460.9098,1448.594837804878,1450.3186500000002,1399.3179,1450.3186500000002,LAL,False
2010,LAC,1317.8915,1320.519,1365.9147414634149,1364.18275,1292.1389,1364.18275,LAL,False
2010,BOS,1616.2,1537.5981,1618.2238439024388,1609.71325,1537.5981,1609.71325,LAL,False
2010,HOU,1624.1465,1503.9274,1562.3859914634147,1567.69055,1477.8888,1567.69055,LAL,False
2010,LAL,1718.7451,1613.2676,1691.54406097561,1693.60385,1613.2676,1693.60385,LAL,True
2010,DAL,1586.4293,1598.0309,1602.0917548780487,1605.3028,1541.1241,1605.3028,LAL,False
2010,CLE,1682.4541,1701.4937,1717.8986865853658,1732.4744,1654.4287,1732.4744,LAL,False
2010,WAS,1361.4187,1351.1895,1368.7466853658536,1378.62855,1308.9805,1378.62855,LAL,False
2010,POR,1600.8452,1594.3167,1578.848880487805,1572.276,1525.5842,1572.276,LAL,False
2010,PHX,1531.6075,1657.8505,1572.5799670731708,1574.068,1496.4296,1574.068,LAL,False
2010,DET,1473.5449,1353.3885,1396.7273890243905,1374.6064,1304.4897,1374.6064,LAL,False
2010,IND,1495.6294,1488.1749,1427.382041463415,1412.53495,1366.7872,1412.53495,LAL,False
2010,SAC,1340.2896,1307.0865,1348.9213902439026,1344.4585499999998,1305.2081,1344.4585499999998,LAL,False
2010,ORL,1631.2083,1720.3916,1648.6435268292685,1648.2367,1597.4276,1648.2367,LAL,False
2010,GSW,1438.9868,1408.7064,1390.6618353658537,1390.3675,1346.3766,1390.3675,LAL,False
2010,BKN,1453.6141,1301.5269,1304.6722158536586,1285.1525499999998,1230.8779,1285.1525499999998,LAL,False
2010,NYK,1425.277,1391.4211,1403.0687865853658,1403.21905,1327.4937,1403.21905,LAL,False
2010,PHI,1483.4128,1383.2838,1425.4501817073171,1422.7474,1357.1868,1422.7474,LAL,False
2010,TOR,1453.2251,1433.3652,1476.7681134146342,1473.93065,1408.7797,1473.93065,LAL,False
2010,SAS,1572.6216,1655.5852,1594.302282926829,1590.23065,1542.1151,1590.23065,LAL,False
2010,DEN,1622.6371,1603.749,1628.023987804878,1628.02455,1598.1073,1628.02455,LAL,False
2010,MIA,1508.1066,1593.7953,1524.1650939024391,1518.2456000000002,1459.6841,1518.2456000000002,LAL,False
2010,MEM,1410.3574,1449.8895,1469.0211853658536,1481.6444,1364.9376,1481.6444,LAL,False
2010,ATL,1505.2119,1625.6738,1583.0742524390246,1586.16125,1512.2445,1586.16125,LAL,False
2010,OKC,1401.5803,1604.6261,1529.4793512195122,1529.71895,1407.7279,1529.71895,LAL,False
2010,MIN,1370.8923,1241.9395,1302.6781475609755,1300.7817,1241.9395,1300.7817,LAL,False
2010,CHA,1471.9324,1548.4601,1515.628213414634,1521.42845,1443.5817,1521.42845,LAL,False
2010,NOP,1484.3794,1427.8156,1470.5429780487805,1470.3469,1404.2769,1470.3469,LAL,False
2010,UTA,1536.1366,1626.2148,1595.9572402439026,1595.45845,1508.7758,1595.45845,LAL,False
2010,CHI,1520.4137,1497.7133,1483.8902841463414,1483.0758,1429.1704,1483.0758,LAL,False
2010,MIL,1452.5237,1550.7185,1494.0583268292685,1479.01765,1428.2898,1479.01765,LAL,False
2011,LAL,1647.6016,1658.889,1653.2202475609758,1653.51805,1603.5358,1653.51805,DAL,False
2011,BOS,1625.0994,1614.9241,1663.5553975609755,1663.1061,1610.7177,1663.1061,DAL,False
2011,POR,1552.8141,1559.5927,1543.5737402439024,1542.9881,1504.2854,1542.9881,DAL,False
2011,PHX,1643.0225,1493.4708,1545.396268292683,1534.966,1472.1533,1534.966,DAL,False
2011,MIA,1547.3638,1672.2173,1645.6149914634143,1661.09955,1543.16,1661.09955,DAL,False
2011,HOU,1504.1956,1571.1471,1514.9585560975609,1509.8709,1454.8855,1509.8709,DAL,False
2011,CLE,1610.9791,1324.8954,1375.1612695121953,1324.8842,1266.4852,1324.8842,DAL,False
2011,SAS,1594.2832,1633.6974,1665.9531231707315,1677.90295,1580.1602,1677.90295,DAL,False
2011,OKC,1572.2351,1663.0754,1587.8741817073171,1581.30245,1524.5411,1581.30245,DAL,False
2011,PHI,1413.7129,1530.9778,1492.266343902439,1482.40845,1392.2417,1482.40845,DAL,False
2011,MIN,1307.7046,1269.3463,1314.6176073170732,1315.1086,1269.3463,1315.1086,DAL,False
2011,LAC,1366.6393,1437.2081,1387.0146829268292,1404.8597,1303.2384,1404.8597,DAL,False
2011,BKN,1352.3951,1301.3468,1346.320213414634,1346.4423499999998,1301.3468,1346.4423499999998,DAL,False
2011,GSW,1432.7798,1489.9259,1431.6698609756097,1430.16445,1385.6989,1430.16445,DAL,False
2011,DEN,1573.8165,1635.5801,1585.4745853658535,1585.8276,1526.1858,1585.8276,DAL,False
2011,MEM,1463.6671,1585.9344,1518.5805743902438,1520.4098,1440.2609,1520.4098,DAL,False
2011,NOP,1447.1117,1505.7134,1530.022836585366,1529.3296,1453.2205,1529.3296,DAL,False
2011,DAL,1572.3136,1646.6868,1621.341896341463,1627.7749,1561.5319,1627.7749,DAL,True
2011,TOR,1451.2739,1298.5675,1377.731262195122,1381.79205,1298.5675,1381.79205,DAL,False
2011,IND,1492.3812,1461.8746,1482.358798780488,1479.45145,1421.538,1479.45145,DAL,False
2011,CHI,1491.0172,1712.2321,1601.8512207317071,1603.9342,1483.5438,1603.9342,DAL,False
2011,SAC,1356.5649,1420.9874,1347.9094390243902,1352.42825,1272.2406,1352.42825,DAL,False
2011,DET,1391.2914,1396.1702,1391.0489292682926,1387.72995,1355.8813,1387.72995,DAL,False
2011,UTA,1575.7539,1433.3938,1530.208,1548.10005,1401.2445,1548.10005,DAL,False
2011,ATL,1564.2256,1434.7014,1544.8688036585363,1554.84555,1434.7014,1554.84555,DAL,False
2011,MIL,1537.7723,1485.1609,1487.7518219512194,1496.8674,1427.4821,1496.8674,DAL,False
2011,NYK,1419.8159,1502.2349,1481.758756097561,1493.18375,1391.7867,1493.18375,DAL,False
2011,CHA,1524.3628,1394.9526,1453.8954475609755,1450.6298,1380.2406,1450.6298,DAL,False
2011,ORL,1684.4532,1644.5382,1645.3251341463413,1643.844,1590.7883,1643.844,DAL,False
2011,WAS,1389.6421,1326.8472,1337.4226073170732,1343.6627,1265.512,1343.6627,DAL,False
2012,OKC,1620.462,1669.5155,1666.2710878787875,1668.80765,1613.85,1668.80765,MIA,False
2012,NYK,1482.5021,1571.5669,1502.5715409090908,1492.9034,1448.9645,1492.9034,MIA,False
2012,DAL,1678.1997,1547.3094,1594.5803166666667,1602.1473,1542.377,1602.1473,MIA,False
2012,GSW,1493.6945,1393.2408,1453.5225772727272,1457.0246499999998,1392.0983,1457.0246499999998,MIA,False
2012,LAL,1594.3787,1583.6455,1595.0698045454544,1594.737,1574.3755,1594.737,MIA,False
2012,LAC,1454.1561,1591.1857,1531.9066893939394,1530.70695,1461.7554,1530.70695,MIA,False
2012,BOS,1596.1472,1620.0554,1558.7850030303032,1557.1178,1509.6436,1557.1178,MIA,False
2012,MIA,1652.3988,1612.8378,1680.059246969697,1673.0362,1612.8378,1673.0362,MIA,True
2012,CHI,1632.1742,1669.3104,1673.662609090909,1672.34155,1625.7216,1672.34155,MIA,False
2012,ORL,1582.5724,1494.8663,1563.9305545454545,1572.6446500000002,1494.8663,1572.6446500000002,MIA,False
2012,MEM,1583.4141,1613.823,1581.8584393939395,1578.8363,1549.6406,1578.8363,MIA,False
2012,MIL,1490.1206,1499.8893,1494.730459090909,1494.71065,1453.9633,1494.71065,MIA,False
2012,NOP,1501.1958,1435.73,1419.2049166666666,1410.2330499999998,1364.8756,1410.2330499999998,MIA,False
2012,HOU,1554.6104,1500.0076,1528.0532666666666,1532.20735,1486.6801,1532.20735,MIA,False
2012,SAC,1441.9906,1387.9755,1400.8652712121211,1403.67935,1351.6481,1403.67935,MIA,False
2012,WAS,1371.3854,1432.7784,1331.5222742424244,1326.2232,1285.6865,1326.2232,MIA,False
2012,MIN,1328.2598,1380.6975,1428.964396969697,1437.9185,1322.3868,1437.9185,MIA,False
2012,TOR,1350.1757,1414.7899,1368.272134848485,1363.70075,1316.9792,1363.70075,MIA,False
2012,CHA,1422.4645,1151.7163,1284.1820424242426,1274.1672,1151.7163,1274.1672,MIA,False
2012,SAS,1585.4254,1716.3645,1630.6627166666667,1627.8443,1575.5099,1627.8443,MIA,False
2012,PHX,1496.3531,1538.5748,1505.7803181818183,1494.5356000000002,1451.0339,1494.5356000000002,MIA,False
2012,CLE,1369.9215,1294.3202,1365.7331787878788,1380.853,1294.3202,1380.853,MIA,False
2012,IND,1473.9299,1577.2529,1546.2637333333332,1551.03755,1480.077,1551.03755,MIA,False
2012,BKN,1352.2601,1326.9081,1343.0871424242423,1344.25215,1306.0536,1344.25215,MIA,False
2012,DEN,1590.4297,1603.9836,1580.371993939394,1571.7235,1517.4404,1571.7235,MIA,False
2012,POR,1537.8375,1432.5486,1521.5536590909092,1531.08875,1432.5486,1531.08875,MIA,False
2012,PHI,1517.6923,1509.4736,1556.6878272727274,1566.8049,1488.0459,1566.8049,MIA,False
2012,DET,1423.3777,1406.3011,1380.944972727273,1383.59915,1335.2607,1383.59915,MIA,False
2012,UTA,1451.2954,1566.7161,1495.665162121212,1489.2313,1440.29,1489.2313,MIA,False
2012,ATL,1488.3926,1573.8329,1536.5703848484848,1532.0433,1503.7933,1532.0433,MIA,False
2013,BOS,1592.0532,1476.7135,1531.5148851851852,1530.9316,1475.5902,1530.9316,MIA,False
2013,DAL,1519.9543,1527.4696,1494.8288231707318,1497.9964,1423.1971,1497.9964,MIA,False
2013,WAS,1450.8339,1447.7054,1408.253530487805,1405.5437000000002,1318.4047,1405.5437000000002,MIA,False
2013,CLE,1346.9901,1324.0431,1351.438756097561,1348.6667000000002,1301.0042,1348.6667000000002,MIA,False
2013,LAL,1555.7339,1567.963,1534.9353109756098,1535.17875,1494.9825,1535.17875,MIA,False
2013,MIA,1660.3782,1757.0072,1688.5625402439025,1668.29885,1611.3619,1668.29885,MIA,True
2013,SAC,1417.2316,1409.9716,1392.4726280487805,1385.42195,1354.1111,1385.42195,MIA,False
2013,HOU,1501.2556,1572.3715,1558.3915951219512,1573.17825,1483.4855,1573.17825,MIA,False
2013,SAS,1676.2136,1600.6178,1690.6813975609757,1693.50125,1600.6178,1693.50125,MIA,False
2013,DEN,1576.3953,1693.4648,1619.0846926829267,1616.86815,1554.4674,1616.86815,MIA,False
2013,IND,1561.7098,1570.3324,1577.844975308642,1575.0601,1529.6305,1575.0601,MIA,False
2013,MEM,1578.983,1645.1914,1614.344162195122,1617.87005,1561.2532,1617.87005,MIA,False
2013,GSW,1421.1807,1551.3594,1510.128748780488,1523.1271000000002,1421.0266,1523.1271000000002,MIA,False
2013,LAC,1560.9281,1639.8809,1629.290724390244,1632.3505,1548.1755,1632.3505,MIA,False
2013,TOR,1437.3424,1476.978,1434.183487804878,1434.4334,1369.6635,1434.4334,MIA,False
2013,UTA,1532.3057,1526.6552,1518.3886012195123,1523.32105,1470.5793,1523.32105,MIA,False
2013,PHX,1530.1812,1352.4189,1433.06105,1438.80085,1320.4689,1438.80085,MIA,False
2013,PHI,1537.5059,1444.5873,1448.7797695121951,1442.2460999999998,1367.3601,1442.2460999999998,MIA,False
2013,NOP,1453.0475,1401.8344,1424.574636585366,1430.06705,1363.3163,1430.06705,MIA,False
2013,CHI,1596.7417,1512.2854,1553.0837670731707,1553.0309499999998,1501.1084,1553.0309499999998,MIA,False
2013,POR,1450.6614,1404.7909,1459.2426048780487,1458.21475,1404.7909,1458.21475,MIA,False
2013,DET,1430.9758,1372.494,1410.706443902439,1422.31185,1315.127,1422.31185,MIA,False
2013,OKC,1659.13,1714.9153,1692.747692682927,1696.3647,1640.704,1696.3647,MIA,False
2013,MIL,1501.167,1437.8136,1484.0582402439024,1485.3789000000002,1416.4331,1485.3789000000002,MIA,False
2013,MIN,1411.7732,1460.3182,1435.8570707317074,1435.6231,1373.7393,1435.6231,MIA,False
2013,NYK,1529.618,1623.847,1588.4151719512197,1589.41995,1524.0428,1589.41995,MIA,False
2013,ORL,1478.0159,1249.3088,1357.1337707317075,1361.77755,1249.3088,1361.77755,MIA,False
